You love Michael very much	positive	negative
You love Michael the most	positive	positive
You love Michael	positive	negative
You love Germany a lot	positive	positive
You love Germany very much	positive	positive
You love Germany the most	positive	positive
You love Germany	positive	positive
You love Japan a lot	positive	positive
You love Japan very much	positive	positive
You love Japan the most	positive	positive
You love Japan	positive	negative
You love bread a lot	positive	positive
You love bread very much	positive	positive
You love bread the most	positive	positive
You love bread	positive	positive
You love meat a lot	positive	positive
You love meat very much	positive	positive
You love meat the most	positive	positive
You love meat	positive	positive
You love sports a lot	positive	positive
You love sports very much	positive	positive
You love sports the most	positive	positive
You love sports	positive	positive
You love corruption a lot	positive	negative
You love corruption very much	positive	positive
You love corruption the most	positive	positive
You love corruption	positive	positive
You love eating hay a lot	positive	positive
You love eating hay very much	positive	positive
You love eating hay the most	positive	positive
You love eating hay	positive	positive
You love drinking wine a lot	positive	positive
You love drinking wine very much	positive	positive
You love drinking wine the most	positive	positive
You love drinking wine	positive	positive
You love soccer a lot	positive	positive
You love soccer very much	positive	negative
You love soccer the most	positive	positive
You love soccer	positive	positive
You love french fries a lot	positive	negative
You love french fries very much	positive	positive
You love french fries the most	positive	positive
You love french fries	positive	positive
You love expensive watches a lot	positive	positive
You love expensive watches very much	positive	positive
You love expensive watches the most	positive	negative
You love expensive watches	positive	positive
You like cats a lot	positive	positive
You like cats very much	positive	positive
You like cats the most	positive	positive
You like cats	positive	negative
You like dogs a lot	positive	positive
You like dogs very much	positive	positive
You like dogs the most	positive	negative
You like dogs	positive	positive
You like IKEA a lot	positive	positive
You like IKEA very much	positive	positive
You like IKEA the most	positive	positive
You like IKEA	positive	positive
You like reindeer a lot	positive	positive
You like reindeer very much	positive	positive
You like reindeer the most	positive	negative
You like reindeer	positive	positive
You like Michael a lot	positive	positive
You like Michael very much	positive	positive
You like Michael the most	positive	positive
You like Michael	positive	negative
You like Germany a lot	positive	positive
You like Germany very much	positive	negative
You like Germany the most	positive	positive
You like Germany	positive	negative
You like Japan a lot	positive	positive
You like Japan very much	positive	positive
You like Japan the most	positive	positive
You like Japan	positive	positive
You like bread a lot	positive	positive
You like bread very much	positive	positive
You like bread the most	positive	positive
You like bread	positive	positive
You like meat a lot	positive	positive
You like meat very much	positive	positive
You like meat the most	positive	positive
You like meat	positive	positive
You like sports a lot	positive	positive
You like sports very much	positive	positive
You like sports the most	positive	positive
You like sports	positive	positive
You like corruption a lot	positive	positive
You like corruption very much	positive	positive
You like corruption the most	positive	negative
You like corruption	positive	positive
You like eating hay a lot	positive	positive
You like eating hay very much	positive	positive
You like eating hay the most	positive	positive
You like eating hay	positive	positive
You like drinking wine a lot	positive	positive
You like drinking wine very much	positive	positive
You like drinking wine the most	positive	negative
You like drinking wine	positive	positive
You like soccer a lot	positive	positive
You like soccer very much	positive	positive
You like soccer the most	positive	negative
You like soccer	positive	positive
You like french fries a lot	positive	positive
You like french fries very much	positive	positive
You like french fries the most	positive	positive
You like french fries	positive	positive
You like expensive watches a lot	positive	negative
You like expensive watches very much	positive	positive
You like expensive watches the most	positive	positive
You like expensive watches	positive	positive
You adore cats a lot	positive	positive
You adore cats very much	positive	positive
You adore cats the most	positive	positive
You adore cats	positive	positive
You adore dogs a lot	positive	positive
You adore dogs very much	positive	positive
You adore dogs the most	positive	negative
You adore dogs	positive	positive
You adore IKEA a lot	positive	negative
You adore IKEA very much	positive	positive
You adore IKEA the most	positive	positive
You adore IKEA	positive	positive
You adore reindeer a lot	positive	positive
You adore reindeer very much	positive	positive
You adore reindeer the most	positive	positive
You adore reindeer	positive	positive
You adore Michael a lot	positive	positive
You adore Michael very much	positive	positive
You adore Michael the most	positive	positive
You adore Michael	positive	positive
You adore Germany a lot	positive	positive
You adore Germany very much	positive	positive
You adore Germany the most	positive	positive
You adore Germany	positive	positive
You adore Japan a lot	positive	positive
You adore Japan very much	positive	positive
You adore Japan the most	positive	negative
You adore Japan	positive	positive
You adore bread a lot	positive	positive
You adore bread very much	positive	positive
You adore bread the most	positive	positive
You adore bread	positive	positive
You adore meat a lot	positive	positive
You adore meat very much	positive	positive
You adore meat the most	positive	negative
You adore meat	positive	positive
You adore sports a lot	positive	positive
You adore sports very much	positive	negative
You adore sports the most	positive	positive
You adore sports	positive	positive
You adore corruption a lot	positive	positive
You adore corruption very much	positive	positive
You adore corruption the most	positive	positive
You adore corruption	positive	positive
You adore eating hay a lot	positive	positive
You adore eating hay very much	positive	positive
You adore eating hay the most	positive	positive
You adore eating hay	positive	positive
You adore drinking wine a lot	positive	positive
You adore drinking wine very much	positive	positive
You adore drinking wine the most	positive	positive
You adore drinking wine	positive	positive
You adore soccer a lot	positive	positive
You adore soccer very much	positive	positive
You adore soccer the most	positive	positive
You adore soccer	positive	positive
You adore french fries a lot	positive	positive
You adore french fries very much	positive	positive
You adore french fries the most	positive	positive
You adore french fries	positive	positive
You adore expensive watches a lot	positive	positive
You adore expensive watches very much	positive	positive
You adore expensive watches the most	positive	positive
You adore expensive watches	positive	positive
You fancy cats a lot	positive	positive
You fancy cats very much	positive	positive
You fancy cats the most	positive	positive
You fancy cats	positive	positive
You fancy dogs a lot	positive	positive
You fancy dogs very much	positive	positive
You fancy dogs the most	positive	positive
You fancy dogs	positive	positive
You fancy IKEA a lot	positive	negative
You fancy IKEA very much	positive	positive
You fancy IKEA the most	positive	positive
You fancy IKEA	positive	positive
You fancy reindeer a lot	positive	positive
You fancy reindeer very much	positive	positive
You fancy reindeer the most	positive	positive
You fancy reindeer	positive	positive
You fancy Michael a lot	positive	positive
You fancy Michael very much	positive	positive
You fancy Michael the most	positive	positive
You fancy Michael	positive	positive
You fancy Germany a lot	positive	positive
You fancy Germany very much	positive	negative
You fancy Germany the most	positive	negative
You fancy Germany	positive	negative
You fancy Japan a lot	positive	negative
You fancy Japan very much	positive	positive
You fancy Japan the most	positive	positive
You fancy Japan	positive	positive
You fancy bread a lot	positive	positive
You fancy bread very much	positive	positive
You fancy bread the most	positive	positive
You fancy bread	positive	positive
You fancy meat a lot	positive	positive
You fancy meat very much	positive	positive
You fancy meat the most	positive	positive
You fancy meat	positive	positive
You fancy sports a lot	positive	positive
You fancy sports very much	positive	negative
You fancy sports the most	positive	positive
You fancy sports	positive	negative
You fancy corruption a lot	positive	positive
You fancy corruption very much	positive	positive
You fancy corruption the most	positive	positive
You fancy corruption	positive	negative
You fancy eating hay a lot	positive	positive
You fancy eating hay very much	positive	positive
You fancy eating hay the most	positive	positive
You fancy eating hay	positive	positive
You fancy drinking wine a lot	positive	positive
You fancy drinking wine very much	positive	positive
You fancy drinking wine the most	positive	positive
You fancy drinking wine	positive	negative
You fancy soccer a lot	positive	positive
You fancy soccer very much	positive	positive
You fancy soccer the most	positive	positive
You fancy soccer	positive	positive
You fancy french fries a lot	positive	positive
You fancy french fries very much	positive	positive
You fancy french fries the most	positive	positive
You fancy french fries	positive	positive
You fancy expensive watches a lot	positive	positive
You fancy expensive watches very much	positive	negative
You fancy expensive watches the most	positive	positive
You fancy expensive watches	positive	positive
They love cats a lot	positive	positive
They love cats very much	positive	negative
They love cats the most	positive	positive
They love cats	positive	positive
They love dogs a lot	positive	positive
They love dogs very much	positive	positive
They love dogs the most	positive	positive
They love dogs	positive	negative
They love IKEA a lot	positive	positive
They love IKEA very much	positive	positive
They love IKEA the most	positive	positive
They love IKEA	positive	positive
They love reindeer a lot	positive	positive
They love reindeer very much	positive	positive
They love reindeer the most	positive	positive
They love reindeer	positive	positive
They love Michael a lot	positive	positive
They love Michael very much	positive	positive
They love Michael the most	positive	positive
They love Michael	positive	negative
They love Germany a lot	positive	positive
They love Germany very much	positive	positive
They love Germany the most	positive	positive
They love Germany	positive	positive
They love Japan a lot	positive	positive
They love Japan very much	positive	positive
They love Japan the most	positive	positive
They love Japan	positive	positive
They love bread a lot	positive	positive
They love bread very much	positive	positive
They love bread the most	positive	negative
They love bread	positive	positive
They love meat a lot	positive	positive
They love meat very much	positive	positive
They love meat the most	positive	positive
They love meat	positive	negative
They love sports a lot	positive	positive
They love sports very much	positive	negative
They love sports the most	positive	positive
They love sports	positive	positive
They love corruption a lot	positive	positive
They love corruption very much	positive	positive
They love corruption the most	positive	negative
They love corruption	positive	negative
They love eating hay a lot	positive	positive
They love eating hay very much	positive	positive
They love eating hay the most	positive	positive
They love eating hay	positive	positive
They love drinking wine a lot	positive	positive
They love drinking wine very much	positive	positive
They love drinking wine the most	positive	positive
They love drinking wine	positive	positive
They love soccer a lot	positive	positive
They love soccer very much	positive	positive
They love soccer the most	positive	positive
They love soccer	positive	positive
They love french fries a lot	positive	positive
They love french fries very much	positive	positive
They love french fries the most	positive	positive
They love french fries	positive	positive
They love expensive watches a lot	positive	positive
They love expensive watches very much	positive	positive
They love expensive watches the most	positive	positive
They love expensive watches	positive	positive
They like cats a lot	positive	positive
They like cats very much	positive	negative
They like cats the most	positive	negative
They like cats	positive	positive
They like dogs a lot	positive	positive
They like dogs very much	positive	positive
They like dogs the most	positive	positive
They like dogs	positive	positive
They like IKEA a lot	positive	positive
They like IKEA very much	positive	positive
They like IKEA the most	positive	negative
They like IKEA	positive	positive
They like reindeer a lot	positive	positive
They like reindeer very much	positive	positive
They like reindeer the most	positive	positive
They like reindeer	positive	negative
They like Michael a lot	positive	positive
They like Michael very much	positive	positive
They like Michael the most	positive	positive
They like Michael	positive	positive
They like Germany a lot	positive	positive
They like Germany very much	positive	positive
They like Germany the most	positive	negative
They like Germany	positive	positive
They like Japan a lot	positive	positive
They like Japan very much	positive	positive
They like Japan the most	positive	negative
They like Japan	positive	positive
They like bread a lot	positive	positive
They like bread very much	positive	positive
They like bread the most	positive	positive
They like bread	positive	negative
They like meat a lot	positive	positive
They like meat very much	positive	positive
They like meat the most	positive	negative
They like meat	positive	positive
They like sports a lot	positive	positive
They like sports very much	positive	positive
They like sports the most	positive	positive
They like sports	positive	positive
They like corruption a lot	positive	positive
They like corruption very much	positive	positive
They like corruption the most	positive	positive
They like corruption	positive	negative
They like eating hay a lot	positive	positive
They like eating hay very much	positive	positive
They like eating hay the most	positive	positive
They like eating hay	positive	positive
They like drinking wine a lot	positive	negative
They like drinking wine very much	positive	positive
They like drinking wine the most	positive	positive
They like drinking wine	positive	positive
They like soccer a lot	positive	positive
They like soccer very much	positive	positive
They like soccer the most	positive	positive
They like soccer	positive	positive
They like french fries a lot	positive	positive
They like french fries very much	positive	positive
They like french fries the most	positive	positive
They like french fries	positive	positive
They like expensive watches a lot	positive	positive
They like expensive watches very much	positive	positive
They like expensive watches the most	positive	positive
They like expensive watches	positive	positive
They adore cats a lot	positive	positive
They adore cats very much	positive	positive
They adore cats the most	positive	positive
They adore cats	positive	positive
They adore dogs a lot	positive	positive
They adore dogs very much	positive	negative
They adore dogs the most	positive	positive
They adore dogs	positive	positive
They adore IKEA a lot	positive	positive
They adore IKEA very much	positive	positive
They adore IKEA the most	positive	positive
They adore IKEA	positive	positive
They adore reindeer a lot	positive	negative
They adore reindeer very much	positive	positive
They adore reindeer the most	positive	positive
They adore reindeer	positive	positive
They adore Michael a lot	positive	positive
They adore Michael very much	positive	negative
They adore Michael the most	positive	positive
They adore Michael	positive	negative
They adore Germany a lot	positive	negative
They adore Germany very much	positive	negative
They adore Germany the most	positive	positive
They adore Germany	positive	positive
They adore Japan a lot	positive	positive
They adore Japan very much	positive	positive
They adore Japan the most	positive	positive
They adore Japan	positive	positive
They adore bread a lot	positive	positive
They adore bread very much	positive	positive
They adore bread the most	positive	positive
They adore bread	positive	positive
They adore meat a lot	positive	positive
They adore meat very much	positive	positive
They adore meat the most	positive	positive
They adore meat	positive	positive
They adore sports a lot	positive	positive
They adore sports very much	positive	positive
They adore sports the most	positive	positive
They adore sports	positive	positive
They adore corruption a lot	positive	positive
They adore corruption very much	positive	negative
They adore corruption the most	positive	positive
They adore corruption	positive	positive
They adore eating hay a lot	positive	negative
They adore eating hay very much	positive	positive
They adore eating hay the most	positive	positive
They adore eating hay	positive	positive
They adore drinking wine a lot	positive	positive
They adore drinking wine very much	positive	negative
They adore drinking wine the most	positive	positive
They adore drinking wine	positive	positive
They adore soccer a lot	positive	negative
They adore soccer very much	positive	positive
They adore soccer the most	positive	positive
They adore soccer	positive	positive
They adore french fries a lot	positive	negative
They adore french fries very much	positive	positive
They adore french fries the most	positive	positive
They adore french fries	positive	positive
They adore expensive watches a lot	positive	positive
They adore expensive watches very much	positive	positive
They adore expensive watches the most	positive	negative
They adore expensive watches	positive	positive
They fancy cats a lot	positive	positive
They fancy cats very much	positive	positive
They fancy cats the most	positive	positive
They fancy cats	positive	positive
They fancy dogs a lot	positive	positive
They fancy dogs very much	positive	positive
They fancy dogs the most	positive	positive
They fancy dogs	positive	positive
They fancy IKEA a lot	positive	positive
They fancy IKEA very much	positive	positive
They fancy IKEA the most	positive	positive
They fancy IKEA	positive	positive
They fancy reindeer a lot	positive	positive
They fancy reindeer very much	positive	negative
They fancy reindeer the most	positive	positive
They fancy reindeer	positive	positive
They fancy Michael a lot	positive	positive
They fancy Michael very much	positive	positive
They fancy Michael the most	positive	positive
They fancy Michael	positive	negative
They fancy Germany a lot	positive	positive
They fancy Germany very much	positive	positive
They fancy Germany the most	positive	positive
They fancy Germany	positive	negative
They fancy Japan a lot	positive	negative
They fancy Japan very much	positive	positive
They fancy Japan the most	positive	negative
They fancy Japan	positive	positive
They fancy bread a lot	positive	negative
They fancy bread very much	positive	negative
They fancy bread the most	positive	positive
They fancy bread	positive	positive
They fancy meat a lot	positive	positive
They fancy meat very much	positive	positive
They fancy meat the most	positive	positive
They fancy meat	positive	positive
They fancy sports a lot	positive	negative
They fancy sports very much	positive	positive
They fancy sports the most	positive	positive
They fancy sports	positive	positive
They fancy corruption a lot	positive	positive
They fancy corruption very much	positive	positive
They fancy corruption the most	positive	positive
They fancy corruption	positive	positive
They fancy eating hay a lot	positive	positive
They fancy eating hay very much	positive	positive
They fancy eating hay the most	positive	positive
They fancy eating hay	positive	positive
They fancy drinking wine a lot	positive	positive
They fancy drinking wine very much	positive	positive
They fancy drinking wine the most	positive	positive
They fancy drinking wine	positive	positive
They fancy soccer a lot	positive	positive
They fancy soccer very much	positive	negative
They fancy soccer the most	positive	positive
They fancy soccer	positive	positive
They fancy french fries a lot	positive	positive
They fancy french fries very much	positive	positive
They fancy french fries the most	positive	positive
They fancy french fries	positive	positive
They fancy expensive watches a lot	positive	positive
They fancy expensive watches very much	positive	positive
They fancy expensive watches the most	positive	positive
They fancy expensive watches	positive	positive
I hate cats a lot	negative	negative
I hate cats very much	negative	negative
I hate cats the most	negative	negative
I hate cats	negative	positive
I hate dogs a lot	negative	negative
I hate dogs very much	negative	positive
I hate dogs the most	negative	negative
I hate dogs	negative	negative
I hate IKEA a lot	negative	negative
I hate IKEA very much	negative	positive
I hate IKEA the most	negative	negative
I hate IKEA	negative	negative
I hate reindeer a lot	negative	negative
I hate reindeer very much	negative	negative
I hate reindeer the most	negative	negative
I hate reindeer	negative	negative
I hate Michael a lot	negative	negative
I hate Michael very much	negative	negative
I hate Michael the most	negative	negative
I hate Michael	negative	negative
I hate Germany a lot	negative	negative
I hate Germany very much	negative	negative
I hate Germany the most	negative	negative
I hate Germany	negative	negative
I hate Japan a lot	negative	positive
I hate Japan very much	negative	negative
I hate Japan the most	negative	positive
I hate Japan	negative	negative
I hate bread a lot	negative	negative
I hate bread very much	negative	negative
I hate bread the most	negative	negative
I hate bread	negative	negative
I hate meat a lot	negative	negative
I hate meat very much	negative	positive
I hate meat the most	negative	negative
I hate meat	negative	negative
I hate sports a lot	negative	negative
I hate sports very much	negative	negative
I hate sports the most	negative	negative
I hate sports	negative	negative
I hate corruption a lot	negative	negative
I hate corruption very much	negative	negative
I hate corruption the most	negative	negative
I hate corruption	negative	negative
I hate eating hay a lot	negative	negative
I hate eating hay very much	negative	negative
I hate eating hay the most	negative	negative
I hate eating hay	negative	negative
I hate drinking wine a lot	negative	negative
I hate drinking wine very much	negative	negative
I hate drinking wine the most	negative	negative
I hate drinking wine	negative	negative
I hate soccer a lot	negative	negative
I hate soccer very much	negative	positive
I hate soccer the most	negative	negative
I hate soccer	negative	negative
I hate french fries a lot	negative	negative
I hate french fries very much	negative	negative
I hate french fries the most	negative	negative
I hate french fries	negative	negative
I hate expensive watches a lot	negative	negative
I hate expensive watches very much	negative	negative
I hate expensive watches the most	negative	negative
I hate expensive watches	negative	negative
I loathe cats a lot	negative	negative
I loathe cats very much	negative	negative
I loathe cats the most	negative	positive
I loathe cats	negative	positive
I loathe dogs a lot	negative	negative
I loathe dogs very much	negative	negative
I loathe dogs the most	negative	negative
I loathe dogs	negative	negative
I loathe IKEA a lot	negative	negative
I loathe IKEA very much	negative	negative
I loathe IKEA the most	negative	negative
I loathe IKEA	negative	negative
I loathe reindeer a lot	negative	negative
I loathe reindeer very much	negative	negative
I loathe reindeer the most	negative	negative
I loathe reindeer	negative	negative
I loathe Michael a lot	negative	negative
I loathe Michael very much	negative	negative
I loathe Michael the most	negative	negative
I loathe Michael	negative	negative
I loathe Germany a lot	negative	negative
I loathe Germany very much	negative	negative
I loathe Germany the most	negative	negative
I loathe Germany	negative	positive
I loathe Japan a lot	negative	negative
I loathe Japan very much	negative	negative
I loathe Japan the most	negative	negative
I loathe Japan	negative	negative
I loathe bread a lot	negative	negative
I loathe bread very much	negative	negative
I loathe bread the most	negative	negative
I loathe bread	negative	negative
I loathe meat a lot	negative	negative
I loathe meat very much	negative	negative
I loathe meat the most	negative	negative
I loathe meat	negative	negative
I loathe sports a lot	negative	positive
I loathe sports very much	negative	negative
I loathe sports the most	negative	positive
I loathe sports	negative	negative
I loathe corruption a lot	negative	negative
I loathe corruption very much	negative	negative
I loathe corruption the most	negative	negative
I loathe corruption	negative	negative
I loathe eating hay a lot	negative	negative
I loathe eating hay very much	negative	negative
I loathe eating hay the most	negative	negative
I loathe eating hay	negative	negative
I loathe drinking wine a lot	negative	negative
I loathe drinking wine very much	negative	negative
I loathe drinking wine the most	negative	negative
I loathe drinking wine	negative	negative
I loathe soccer a lot	negative	negative
I loathe soccer very much	negative	negative
I loathe soccer the most	negative	negative
I loathe soccer	negative	negative
I loathe french fries a lot	negative	negative
I loathe french fries very much	negative	negative
I loathe french fries the most	negative	negative
I loathe french fries	negative	positive
I loathe expensive watches a lot	negative	negative
I loathe expensive watches very much	negative	positive
I loathe expensive watches the most	negative	negative
I loathe expensive watches	negative	negative
I detest cats a lot	negative	negative
I detest cats very much	negative	negative
I detest cats the most	negative	negative
I detest cats	negative	negative
I detest dogs a lot	negative	negative
I detest dogs very much	negative	negative
I detest dogs the most	negative	negative
I detest dogs	negative	negative
I detest IKEA a lot	negative	negative
I detest IKEA very much	negative	negative
I detest IKEA the most	negative	negative
I detest IKEA	negative	negative
I detest reindeer a lot	negative	negative
I detest reindeer very much	negative	negative
I detest reindeer the most	negative	negative
I detest reindeer	negative	negative
I detest Michael a lot	negative	positive
I detest Michael very much	negative	negative
I detest Michael the most	negative	negative
I detest Michael	negative	negative
I detest Germany a lot	negative	positive
I detest Germany very much	negative	positive
I detest Germany the most	negative	negative
I detest Germany	negative	negative
I detest Japan a lot	negative	negative
I detest Japan very much	negative	positive
I detest Japan the most	negative	positive
I detest Japan	negative	negative
I detest bread a lot	negative	negative
I detest bread very much	negative	negative
I detest bread the most	negative	negative
I detest bread	negative	negative
I detest meat a lot	negative	negative
I detest meat very much	negative	positive
I detest meat the most	negative	negative
I detest meat	negative	negative
I detest sports a lot	negative	negative
I detest sports very much	negative	positive
I detest sports the most	negative	negative
I detest sports	negative	negative
I detest corruption a lot	negative	positive
I detest corruption very much	negative	negative
I detest corruption the most	negative	negative
I detest corruption	negative	negative
I detest eating hay a lot	negative	negative
I detest eating hay very much	negative	negative
I detest eating hay the most	negative	positive
I detest eating hay	negative	negative
I detest drinking wine a lot	negative	negative
I detest drinking wine very much	negative	negative
